,pagerank,eigenvector,katz,betweenness,closeness,degree,in_degree,out_degree,node_id,year
0,0.8743202182175722,0.9224382123317513,0.4544997788442294,1.4398299943073893e-18,0.0,0.9230769230769231,0.9166666666666666,0.90625,2,1980
1,0.7277469021934628,0.8664036833413832,0.47820524675054654,0.001970226219197503,0.0,0.993006993006993,0.9722222222222221,0.8125,20,1980
2,0.013791967375289357,0.02987741803145511,0.46498588850588984,3.529837946496204e-12,0.0,0.027972027972027972,0.027777777777777776,0.015625,31,1980
3,0.10716767551148784,0.19689162110130978,0.1991948721942392,0.0026082929121709884,0.0,0.20279720279720279,0.18055555555555555,0.15625,41,1980
4,0.20963804976361558,0.310847882530611,0.19435762953533772,9.441382271039033e-10,0.0,0.2727272727272727,0.25,0.28125,42,1980
5,0.12362032216043775,0.250690256659008,0.4734592397559604,6.091016309154921e-06,0.0,0.30069930069930073,0.24305555555555552,0.21875,52,1980
6,0.09753503410183137,0.18322037608907793,0.37493195179252603,1.5352064708180054e-06,0.0,0.2167832167832168,0.18055555555555555,0.15625,53,1980
7,0.041219613004378895,0.06564189766955146,0.45919913475547397,4.7744968228025564e-11,0.0,0.13986013986013987,0.048611111111111105,0.1484375,55,1980
8,0.020258692829136567,0.04356678076783201,0.4777261080783291,9.543930124964159e-15,0.0,0.027972027972027972,0.020833333333333332,0.03125,56,1980
9,0.4587292380416802,0.7074990465456364,0.37495681361660566,0.0008313850984081097,0.0,0.6923076923076923,0.5694444444444444,0.6953125,70,1980
10,0.19370268749703073,0.330832088555142,0.23798527030261518,3.1395921808948663e-15,0.0,0.27972027972027974,0.2569444444444444,0.2578125,90,1980
11,0.19973742750008752,0.33722154077153926,0.5630404471882157,2.4619137742856844e-05,0.0,0.30069930069930073,0.24305555555555552,0.3125,91,1980
12,0.18735783685669125,0.3191093458302573,0.5874547124735059,5.0362000001618814e-15,0.0,0.2517482517482518,0.2222222222222222,0.265625,92,1980
13,0.1721829259867949,0.2983578562761317,0.6316316965749192,4.315099721636779e-07,0.0,0.36363636363636365,0.20833333333333331,0.3828125,93,1980
14,0.23616940784386073,0.42071379244476936,0.23615286404493308,2.128759417170431e-08,0.0,0.4125874125874126,0.3194444444444444,0.3984375,94,1980
15,0.24757209501721653,0.3913760545888967,0.4605723216125751,1.274402648387845e-12,0.0,0.36363636363636365,0.3125,0.359375,95,1980
16,0.3064117081006631,0.517657496239216,0.31793373803214653,8.955497736405413e-15,0.0,0.4265734265734266,0.41666666666666663,0.3828125,100,1980
17,0.37892124238991554,0.5959379675691691,0.34442233639347,0.00021197704549269218,0.0,0.5524475524475525,0.5277777777777777,0.4765625,101,1980
18,0.14042037353382997,0.22059577050672813,0.3147612103427336,2.2676069518393123e-06,0.0,0.34265734265734266,0.2222222222222222,0.29687500000000006,110,1980
19,0.24497527102156927,0.4424830611600253,0.45107733018241747,2.0608035355071066e-08,0.0,0.35664335664335667,0.3333333333333333,0.328125,130,1980
20,0.34565895200170804,0.5950765299790447,0.5051937575005413,2.49375980871835e-07,0.0,0.43356643356643354,0.43749999999999994,0.42968749999999994,135,1980
21,0.5359100941131762,0.792210605631777,0.48368043416655887,2.558957387320869e-12,0.0,0.7062937062937062,0.7013888888888888,0.6484375,140,1980
22,0.1666376188091353,0.3182366804426261,0.3870021684224539,9.298842657015094e-13,0.0,0.30069930069930073,0.2013888888888889,0.3203125,145,1980
23,0.12653886747178292,0.21015051410195232,0.8080379704427805,7.77937490576885e-12,0.0,0.2867132867132868,0.18055555555555555,0.27343749999999994,150,1980
24,0.26388781931365235,0.45100573535187666,0.549320990565928,7.375510884817177e-10,0.0,0.3916083916083916,0.3472222222222222,0.37500000000000006,155,1980
25,0.4453200178393998,0.7084723497334988,0.3351998215802495,1.964184178872978e-08,0.0,0.6503496503496504,0.611111111111111,0.59375,160,1980
26,0.24797879949593735,0.44290205488618833,0.6743901532912953,1.079567598065417e-05,0.0,0.4125874125874126,0.3541666666666667,0.3671875,165,1980
27,1.0000000000000002,0.9685088556327599,0.6034617585009999,1.5475348177462323e-15,0.0,0.993006993006993,1.0,0.9609375,200,1980
28,0.2198958512025825,0.4280441276750455,0.6019699758007012,8.179309696856943e-12,0.0,0.33566433566433573,0.2986111111111111,0.3203125,205,1980
29,0.7740951667615383,0.9413550216311596,0.16368461115048544,0.0009161779536824754,0.0,0.951048951048951,0.8958333333333333,0.953125,210,1980
30,0.782493947533537,0.9709428620441997,0.5815503756653791,5.587029513285085e-05,0.0,0.958041958041958,0.8819444444444444,1.0,211,1980
31,0.10212549968029622,0.2118463281647572,0.3432754761771561,0.00014874975202206468,0.0,0.6503496503496504,0.125,0.7109375,212,1980
32,0.901280201440795,1.0,0.5422709744214703,0.0005390087147730334,0.0,0.9999999999999999,1.0,0.9765625,220,1980
33,0.6344507831486271,0.8966310353386278,0.39456083808238546,2.8875196784556435e-06,0.0,0.9020979020979021,0.8333333333333333,0.8359375000000001,225,1980
34,0.6145650807841787,0.8475512682663591,0.7820793817048142,0.04682522666767701,0.0,0.8531468531468531,0.7916666666666666,0.8046875,230,1980
35,0.43096817432755175,0.6134097904493085,0.44062230701275945,0.00014378804753573587,0.0,0.6013986013986015,0.5416666666666666,0.5078125,235,1980
36,0.7755164987466775,0.9658288798253707,0.24513269782042793,8.050078995284803e-05,0.0,0.965034965034965,0.9444444444444444,0.9453124999999999,260,1980
37,0.46734973768734545,0.7168360701394495,0.3239012370222444,0.0027740083891644486,0.0,0.7412587412587412,0.7291666666666666,0.5781249999999999,265,1980
38,0.5299212865157338,0.8243094346648743,0.38902175293208663,0.0006701551716987814,0.0,0.7272727272727273,0.7013888888888888,0.6875,290,1980
39,0.5884018324930864,0.8370416762792662,0.6685474524371883,0.06762140452224238,0.0,0.8601398601398601,0.7847222222222222,0.7812500000000001,305,1980
40,0.48477248672636686,0.7756093902074723,0.70947902996948,0.0006641208030076115,0.0,0.7272727272727273,0.6874999999999999,0.6484375,310,1980
41,0.45969606614859315,0.763729440493474,0.40532764717888065,0.0032385869728448046,0.0,0.7272727272727273,0.7083333333333334,0.59375,315,1980
42,0.6991394114437323,0.9457871332944087,0.2328127953215998,1.2576869096515887e-05,0.0,0.944055944055944,0.923611111111111,0.8671875,325,1980
43,0.5750823017650576,0.8461591138101241,0.35045194245612765,3.025638366499153e-07,0.0,0.8041958041958042,0.7916666666666666,0.71875,345,1980
44,0.5024486140587731,0.7937211662150268,0.279606097646024,0.00118793477157207,0.0,0.7622377622377622,0.7638888888888888,0.6250000000000001,350,1980
45,0.16001461600085004,0.3488701720080528,0.597890546917723,0.0004841824564539678,0.0,0.36363636363636365,0.2916666666666667,0.28125,352,1980
46,0.4325188731384711,0.7210124153143038,0.49444352503160643,0.00017103704773314683,0.0,0.6223776223776223,0.5694444444444444,0.6015625,355,1980
47,0.5600622726428632,0.8422201532968865,0.6765577400468661,2.184366149905296e-05,0.0,0.7972027972027971,0.7013888888888888,0.796875,360,1980
48,0.6754357315816852,0.878292832596829,0.3005664944912205,8.066331249673182e-10,0.0,0.8041958041958042,0.8194444444444443,0.7734375,365,1980
49,0.5049117991113108,0.7971264207251945,0.2585869333386469,8.176018227144503e-08,0.0,0.7482517482517483,0.6527777777777778,0.7343749999999999,375,1980
50,0.6818827835773975,0.9210954209828872,0.28994695975431206,0.0001828062523553503,0.0,0.9300699300699301,0.8749999999999999,0.8828125,380,1980
51,0.5800238875096364,0.8400092303832043,0.18001670966768402,2.7693667759409586e-05,0.0,0.8251748251748252,0.7222222222222222,0.8203125,385,1980
52,0.6569487899375944,0.9141711842691116,1.0,5.265092171546925e-09,0.0,0.8741258741258742,0.8125,0.859375,390,1980
53,0.21282745034006947,0.4240710788363928,0.4102669621461344,6.850726581305739e-10,0.0,0.33566433566433573,0.26388888888888884,0.35156249999999994,395,1980
54,0.04008119289668315,0.07843216798752863,0.4739268880819543,0.0002993807461089888,0.0,0.23776223776223776,0.07638888888888888,0.2265625,402,1980
55,0.08049058848479643,0.1423359691521323,0.49671671871386325,1.8695776302794306e-08,0.0,0.27972027972027974,0.13194444444444442,0.2578125,404,1980
56,0.04375096982638995,0.07979081404762764,0.47768502782599936,2.459682840995245e-09,0.0,0.07692307692307693,0.0625,0.07031250000000001,411,1980
57,0.12013104144329911,0.213096353902334,0.26679200189647423,4.1577474307936024e-05,0.0,0.2937062937062937,0.1875,0.265625,420,1980
58,0.14439968061082575,0.29372188514326913,0.5275710383495901,1.7512171063705465e-05,0.0,0.36363636363636365,0.3263888888888889,0.21875,432,1980
59,0.24786896333250294,0.47847059960993266,0.4026562351733547,6.564132686429403e-05,0.0,0.4965034965034965,0.41666666666666663,0.3984375,433,1980
60,0.15563192477855545,0.34637132533661413,0.6527162212524948,1.012960860590618e-09,0.0,0.2867132867132868,0.20833333333333331,0.2890625,434,1980
61,0.12835293571345469,0.27371796031783213,0.7195869381521645,3.1993899160884465e-08,0.0,0.34265734265734266,0.2569444444444444,0.2578125,435,1980
62,0.16607375271867444,0.3324943940132845,0.2600033994403174,1.8094132778393163e-13,0.0,0.32167832167832167,0.2916666666666667,0.2421875,436,1980
63,0.1832259443108451,0.3264539114350314,0.5382480701586508,9.160335382196334e-08,0.0,0.36363636363636365,0.25,0.35156249999999994,437,1980
64,0.28306931927834383,0.4659100220612678,0.7743024315065595,1.0,0.0,0.5734265734265733,0.5625,0.34375,438,1980
65,0.06369685441844813,0.13980232808512186,0.34976853240992706,1.8981439130355898e-05,0.0,0.17482517482517484,0.14583333333333334,0.109375,439,1980
66,0.20379030082866148,0.34734847087509363,0.49779718371609133,5.025890948991143e-05,0.0,0.3916083916083916,0.2916666666666667,0.359375,451,1980
67,0.3122546680891652,0.5216800863058374,0.20367432859910609,7.805806665933385e-06,0.0,0.5594405594405595,0.4791666666666667,0.46875,452,1980
68,0.0905818437793803,0.1994542324196882,0.1557102380416549,7.756880088314489e-07,0.0,0.24475524475524474,0.16666666666666666,0.1953125,461,1980
69,0.1768651387587157,0.35563913231757355,0.4207365934393195,5.96425068761436e-09,0.0,0.35664335664335667,0.2847222222222222,0.3046875,471,1980
70,0.38908499030632915,0.6399981814346027,0.4241798123432625,0.0004421517396446385,0.0,0.6713286713286712,0.5972222222222222,0.5546875,475,1980
71,0.20521624716468131,0.34089539953313486,0.411905026008004,1.8640594975312437e-05,0.0,0.35664335664335667,0.3541666666666667,0.25,481,1980
72,0.12496046435980865,0.22087964529799395,0.4934161369887908,2.3672108389661495e-10,0.0,0.27972027972027974,0.22916666666666666,0.203125,482,1980
73,0.1409665311169269,0.2692998948930141,0.6948915808217917,5.335019477716983e-06,0.0,0.3076923076923077,0.2222222222222222,0.265625,484,1980
74,0.3367644384001984,0.5228810620494231,0.5746571877494066,1.6861173094015073e-05,0.0,0.46853146853146854,0.4722222222222222,0.3984375,490,1980
75,0.24751842533627114,0.43078792612604694,0.41701851646854404,3.722175549869823e-06,0.0,0.4475524475524476,0.3125,0.4453125,501,1980
76,0.2548830662300468,0.39906104166912015,0.7109452307613919,1.0124620612294069e-08,0.0,0.43356643356643354,0.3194444444444444,0.421875,510,1980
77,0.14461621372070452,0.2791274274259207,0.4792230609786821,1.1466228859896208e-05,0.0,0.32167832167832167,0.22916666666666666,0.28125,516,1980
78,0.13050467979622105,0.24960446024628177,0.7204972284686948,2.765992903803042e-07,0.0,0.3286713286713287,0.2569444444444444,0.234375,517,1980
79,0.1847074976522456,0.3581609143355617,0.16719466211842743,4.3535769817137976e-05,0.0,0.4125874125874126,0.3958333333333333,0.234375,520,1980
80,0.31054355821415985,0.4733858951831393,0.1966392480381233,9.967580832865853e-06,0.0,0.5454545454545454,0.4791666666666667,0.421875,551,1980
81,0.013791967375289357,0.02987741803145511,0.4649858885058898,0.0001459703044038586,0.0,0.13286713286713286,0.020833333333333332,0.140625,552,1980
82,0.07130591395851343,0.12830090979993733,0.3467426013480456,3.733599369635576e-10,0.0,0.16783216783216784,0.09722222222222221,0.1640625,553,1980
83,0.12764569910572154,0.2225767333889004,0.4947136580307431,1.0357336770825093e-19,0.0,0.14685314685314685,0.16666666666666666,0.1171875,560,1980
84,0.10469264384938992,0.2225318688719236,0.6418666705289304,0.0003154286080338172,0.0,0.2517482517482518,0.1736111111111111,0.21875,570,1980
85,0.08759830989268338,0.18101029341092262,0.540920128236764,2.3198884413627755e-08,0.0,0.20979020979020982,0.125,0.203125,571,1980
86,0.08917602110750183,0.19904534511506278,0.0,3.301929729064323e-10,0.0,0.2517482517482518,0.1597222222222222,0.2109375,580,1980
87,0.3373235457779236,0.5865210421216106,0.605072194459077,1.0296046308445988e-14,0.0,0.48251748251748255,0.41666666666666663,0.5,600,1980
88,0.42796109354301365,0.6749156368864394,0.38945767825153355,5.984641366983218e-11,0.0,0.7132867132867132,0.625,0.6171875,615,1980
89,0.31433299890339905,0.5550817338130114,0.4872937671625068,2.9498651584963395e-12,0.0,0.5664335664335663,0.4444444444444444,0.53125,616,1980
90,0.24054014011586247,0.43400423974572044,0.3280760497496016,2.351492306509118e-10,0.0,0.39860139860139865,0.34027777777777773,0.359375,620,1980
91,0.2907888464643757,0.4985919785657741,0.3038477959124024,4.871113089668176e-07,0.0,0.46153846153846156,0.46527777777777773,0.35156249999999994,625,1980
92,0.4525758173614943,0.7448638062157763,0.31990481597614595,0.0003887514664058314,0.0,0.8251748251748252,0.8125,0.5703125,640,1980
93,0.5375885602682682,0.7401688951300233,0.5207625620999945,3.624384350858963e-06,0.0,0.7692307692307692,0.7569444444444444,0.6484375,651,1980
94,0.3765647949766157,0.6474662947769088,0.5226759978342461,0.0009574978752559341,0.0,0.6503496503496504,0.5902777777777777,0.5234375,660,1980
95,0.3119269662130781,0.5637574495835428,0.4138816458801774,1.598630939604129e-15,0.0,0.4545454545454546,0.40972222222222215,0.4375,663,1980
96,0.25278321384655533,0.4069941714319138,0.1437220243628391,0.00036396239066741585,0.0,0.3916083916083916,0.3958333333333333,0.3046875,666,1980
97,0.3357229028692892,0.5198643507509699,0.33470693506269916,4.4105104678153356e-15,0.0,0.46853146853146854,0.3819444444444444,0.4921875,670,1980
98,0.20096915741131177,0.35165303138729526,0.17731702393809312,2.2744408587322678e-05,0.0,0.3286713286713287,0.2847222222222222,0.29687500000000006,678,1980
99,0.07410955926028681,0.14055725169819694,0.6640197719632569,8.506603481260776e-07,0.0,0.18881118881118883,0.08333333333333333,0.2109375,692,1980
100,0.18180987241772603,0.33242285074661476,0.4237566539920318,3.1935679259239184e-06,0.0,0.35664335664335667,0.26388888888888884,0.3359375,694,1980
101,0.16309667575824174,0.3167658345388932,0.5846927332083339,2.799932388313541e-05,0.0,0.32167832167832167,0.2569444444444444,0.28125,698,1980
102,0.5930049264751288,0.8497686212347639,0.4082712548032983,5.974914343067718e-05,0.0,0.7762237762237763,0.7916666666666666,0.703125,710,1980
103,0.38585959219729016,0.5791678364335856,0.3837977423894656,0.0014055283587743543,0.0,0.6153846153846153,0.6180555555555556,0.46875,732,1980
104,0.6005397079229384,0.8781698402995245,0.3329488137249308,7.934220560890046e-05,0.0,0.895104895104895,0.9027777777777778,0.7265625,740,1980
105,0.5258687927409893,0.817547584618757,0.45802963552699444,0.29090384875902264,0.0,0.8671328671328671,0.8611111111111112,0.65625,750,1980
106,0.36375765523242354,0.6267857544483065,0.31854889780008244,0.0016543968068976635,0.0,0.7202797202797202,0.6874999999999999,0.4921875,770,1980
107,0.3492324167115476,0.5667519777343039,0.4152816991136392,9.780638044077563e-06,0.0,0.48951048951048953,0.4513888888888889,0.42968749999999994,771,1980
108,0.26011596857172964,0.49521033718749113,0.4072353175019957,9.876123183992834e-10,0.0,0.33566433566433573,0.3194444444444444,0.35156249999999994,775,1980
109,0.3106939667504871,0.4914680131207361,0.12604412977427282,3.2727186925695233e-09,0.0,0.4755244755244756,0.3333333333333333,0.4921875,780,1980
110,0.30968736722579776,0.5731438606999553,0.3672917630172866,2.673747667124087e-08,0.0,0.4545454545454546,0.43749999999999994,0.4140625,790,1980
111,0.33445037584313975,0.5964462560933431,0.5987159550782188,3.1358522861446014e-05,0.0,0.4965034965034965,0.4930555555555555,0.4140625,800,1980
112,0.329749360840832,0.6039037026738053,0.6443541851710755,2.353586094004483e-09,0.0,0.4475524475524476,0.40972222222222215,0.4609375,820,1980
113,0.178496249177402,0.33473354461241034,0.5417918771148817,0.00011431463857178459,0.0,0.3146853146853147,0.24305555555555552,0.29687500000000006,830,1980
114,0.30881501056197247,0.5505248315776214,0.32162370505686166,0.00027310933690622737,0.0,0.5664335664335663,0.4791666666666667,0.484375,840,1980
115,0.323981553636504,0.588458665432029,0.5068041316476247,6.7851884385876874e-09,0.0,0.4965034965034965,0.4722222222222222,0.42968749999999994,850,1980
116,0.4070041375741431,0.6583482531124003,0.39539957243078006,0.006434756956793852,0.0,0.6573426573426573,0.6666666666666666,0.4765625,900,1980
117,0.0962142904073898,0.17925380090272544,0.4765123268039805,1.4483095475426345e-12,0.0,0.16783216783216784,0.13888888888888887,0.1484375,910,1980
118,0.2752658495901493,0.4590196744980951,0.5664710696460039,5.493938611065417e-06,0.0,0.4055944055944056,0.3680555555555555,0.359375,920,1980
119,0.031972808210526914,0.07117527615120359,0.498271176945229,1.4388502056851472e-05,0.0,0.18881118881118883,0.03472222222222222,0.2109375,950,1980
120,0.019878480003911354,0.035516613296084736,0.4666289014218305,7.620550767282182e-06,0.0,0.1048951048951049,0.020833333333333332,0.1171875,990,1980
121,0.3590179824908298,0.5631512081558242,0.4900734494288983,0.0011704962503925806,0.0,0.5524475524475525,0.5347222222222222,0.4375,40,1980
122,0.10673382880298996,0.1884374994890306,0.37003750036829847,0.016945989160977053,0.0,0.32167832167832167,0.2152777777777778,0.2421875,51,1980
123,0.1855646642220031,0.36196736493498854,0.2583836556009651,2.611130380161366e-10,0.0,0.4195804195804196,0.34027777777777773,0.3203125,500,1980
124,0.3021848816704254,0.5610300174125539,0.1812392278045339,2.501540299604945e-13,0.0,0.46853146853146854,0.375,0.484375,630,1980
125,0.3157521545560469,0.5589597202507834,0.7356373512109877,0.00029528599774284337,0.0,0.5524475524475525,0.5069444444444444,0.4375,645,1980
126,0.30373956137996744,0.5009544658011517,0.7316638538360143,3.065276374172262e-08,0.0,0.5034965034965034,0.4305555555555556,0.453125,816,1980
127,0.3060902558624095,0.4966658903279081,0.36741882611268706,1.4312549421548848e-06,0.0,0.48251748251748255,0.4236111111111111,0.42968749999999994,530,1980
128,0.07012329645794774,0.11934904860209791,0.4753728737094003,1.3832457237123852e-08,0.0,0.2727272727272727,0.09027777777777778,0.2890625,540,1980
129,0.09312043248628671,0.1869622822988883,0.6398214827955023,0.0018935504433696126,0.0,0.2517482517482518,0.15277777777777776,0.21875,680,1980
130,0.23271937626886705,0.4190375913351389,0.3656842704900797,1.2837363841690725e-07,0.0,0.37762237762237766,0.34027777777777773,0.3359375,712,1980
131,0.3525294937970762,0.4493419080084326,0.25577501449925877,2.332695022868321e-07,0.0,0.5314685314685315,0.5416666666666666,0.3984375,731,1980
132,0.025238334807824316,0.03611466171337579,0.4156449928472908,6.249529458245017e-20,0.0,0.04895104895104896,0.03472222222222222,0.046875,811,1980
133,0.09977394155595024,0.1896349062990427,0.40883599615191757,1.0195522938938173e-12,0.0,0.2237762237762238,0.1111111111111111,0.2421875,812,1980
134,0.17212975336404351,0.3215242494221407,0.4955523088364622,1.1791575708599162e-10,0.0,0.37762237762237766,0.3333333333333333,0.2578125,450,1980
135,0.09225790478398307,0.07943959564808582,0.5385686657286828,1.1727456541231833e-14,0.0,0.09790209790209792,0.125,0.078125,713,1980
136,0.007089794178659084,0.0153026778995203,0.45935730930534546,0.0003289114308751031,0.0,0.027972027972027972,0.006944444444444444,0.03125,54,1980
137,0.007089794178659084,0.0153026778995203,0.45935730930534546,2.9785171406074377e-18,0.0,0.0,0.006944444444444444,0.0,57,1980
138,0.13488931805568952,0.2814455247618674,0.3067870947855562,0.07847732503171771,0.0,0.3076923076923077,0.2569444444444444,0.2265625,339,1980
139,0.25896832004376513,0.5214836921902753,0.434634669193564,1.1171035083918378e-09,0.0,0.4755244755244756,0.3958333333333333,0.421875,652,1980
140,0.10918959364013284,0.259367594758854,0.11989444728020765,0.000345483927053363,0.0,0.46853146853146854,0.2013888888888889,0.4375,338,1980
141,0.020659588112313894,0.04738969311957341,0.30231462357944916,0.0017258236737145963,0.0,0.13986013986013987,0.03472222222222222,0.140625,115,1980
142,0.2831763465989768,0.5065733033241556,0.5324442794325897,6.541540039124874e-08,0.0,0.5034965034965034,0.3333333333333333,0.546875,690,1980
143,0.019490164032488343,0.03931684692147712,0.461007973245147,3.189381656992341e-05,0.0,0.1258741258741259,0.03472222222222222,0.125,522,1980
144,0.04541496081141785,0.08193802119007979,0.48163653232641856,5.43429313795055e-05,0.0,0.13286713286713286,0.0625,0.125,572,1980
145,0.06059064108326322,0.15593722836368537,0.2328417311286681,2.308740704360696e-05,0.0,0.27972027972027974,0.13194444444444442,0.2421875,590,1980
146,0.03133010492484955,0.07354666328626698,0.5643524805990243,5.947584056137221e-11,0.0,0.07692307692307693,0.041666666666666664,0.078125,591,1980
147,0.12125902068936414,0.21820553106367857,0.4696497223100385,1.556602052368254e-06,0.0,0.2937062937062937,0.16666666666666666,0.2890625,696,1980
148,0.1917775536377882,0.3759058027103424,0.3348803532809539,2.807977251119957e-06,0.0,0.36363636363636365,0.27777777777777773,0.3203125,700,1980
149,0.10364073876848312,0.21346136589347864,0.15864989548898628,3.091626973932011e-11,0.0,0.2867132867132868,0.1875,0.2421875,483,1980
150,0.0063548637718902345,0.015800248288027122,0.4410000740814866,6.892457508332081e-05,0.0,0.1048951048951049,0.013888888888888888,0.109375,581,1980
151,0.007065416518647651,0.009691905952143294,0.41050547385887354,2.119578380478426e-12,0.0,0.08391608391608392,0.013888888888888888,0.0859375,403,1980
152,0.01350423505465894,0.017446816166183505,0.4198727709421756,0.002970986749718571,0.0,0.2937062937062937,0.020833333333333332,0.3203125,541,1980
153,0.0019140486943031929,0.006894185762176824,0.41126931494289487,2.56516824155158e-10,0.0,0.05594405594405595,0.020833333333333332,0.0390625,781,1980
154,0.006759571523247493,0.008954685421850558,0.40290329148913745,0.0,0.0,0.0,0.006944444444444444,0.0,760,1980
155,0.0,0.0,0.40904013620777024,2.293895786011738e-09,0.0,0.034965034965034975,0.0,0.0390625,940,1980
